client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,purchases,total_investment,avg_purchase_price,avg_area_sqft,avg_price_per_sqft,towers,segment,cluster,is_loan,is_investment
C1186,Individual,F,USA,Nevada,Home,3,Yes,Website,48.1,3,1141153.96,380384.6533333333,1221.6766666666665,305.3714238326145,3,Premium Home Buyers,1,1,0
C1187,Individual,F,USA,Nevada,Home,4,No,Website,64.4,3,1097539.23,365846.41,1092.506666666667,337.616288257039,3,Value-Oriented Buyers,0,0,0
C1188,Individual,M,Canada,Alberta,Home,1,No,Client,31.6,4,1437535.25,359383.8125,1190.4075,300.65439754483594,4,Premium Home Buyers,1,0,0
C1189,Individual,M,USA,Florida,Home,2,Yes,Client,63.6,4,1180295.09,295073.7725,989.2175,300.4820655775108,4,Value-Oriented Buyers,0,1,0
C1190,Individual,F,USA,Texas,Home,4,No,Client,80.3,4,1358669.02,339667.255,1115.61,305.30990759703985,4,Value-Oriented Buyers,0,0,0
C1191,Individual,F,USA,California,Investment,3,No,Website,76.3,3,1095538.81,365179.6033333333,1357.1933333333334,273.7011135282778,3,Premium Home Buyers,1,0,1
C1192,Individual,M,USA,Florida,Home,5,No,Website,26.3,4,1111237.94,277809.485,941.135,296.25843363984995,4,Value-Oriented Buyers,0,0,0
C1193,Individual,F,UK,England,Home,1,No,Website,51.3,4,946796.24,236699.06,716.4525,323.97836460390846,4,Value-Oriented Buyers,0,0,0
C1194,Individual,F,USA,Colorado,Home,1,No,Website,83.2,3,1084957.53,361652.51,1263.8633333333337,291.0273787399834,3,Value-Oriented Buyers,0,0,0
C1195,Individual,F,USA,California,Home,4,Yes,Agency,36.1,4,1118238.91,279559.7275,910.925,314.1322114815813,4,Value-Oriented Buyers,0,1,0
C1196,Individual,M,USA,Nevada,Home,2,No,Agency,71.4,4,1731153.76,432788.44,1356.32,318.69792285710173,4,Premium Home Buyers,1,0,0
C1197,Individual,F,USA,Arizona,Home,4,No,Website,66.9,3,1439595.57,479865.19,1471.4466666666667,324.20515294107616,3,Premium Home Buyers,1,0,0
C1198,Individual,F,USA,New York,Home,1,No,Agency,66.6,3,1415391.59,471797.1966666666,1493.243333333333,306.25621223553867,3,Premium Home Buyers,1,0,0
C1199,Individual,M,USA,Colorado,Home,2,No,Website,83.4,4,1013002.89,253250.7225,910.2925,278.0399550907613,4,Value-Oriented Buyers,0,0,0
C1200,Individual,M,USA,Utah,Home,4,No,Agency,57.4,4,1789601.3299999998,447400.3325,1422.9925,312.64281043058384,4,Premium Home Buyers,1,0,0
C1201,Individual,M,USA,Oregon,Investment,1,Yes,Website,26.4,4,1063833.91,265958.4775,896.2525,302.40453661508013,4,Value-Oriented Buyers,0,1,1
C1202,Company,M,Canada,Quebec,Investment,5,Yes,Website,40.9,4,1527115.16,381778.79,1263.775,300.663913665422,4,Premium Home Buyers,1,1,1
C1203,Individual,F,USA,Arizona,Home,2,Yes,Website,64.6,3,1083378.55,361126.18333333335,1329.57,272.44314560657284,3,Premium Home Buyers,1,1,0
C1204,Individual,M,Mexico,Puebla,Investment,2,Yes,Website,34.4,3,1231356.24,410452.08,1280.28,320.6968714694973,3,Premium Home Buyers,1,1,1
C1205,Individual,M,Belgium,Flanders,Home,4,No,Website,67.2,3,968123.38,322707.79333333333,1076.69,298.8892332268788,3,Value-Oriented Buyers,0,0,0
C1206,Individual,F,USA,California,Investment,5,No,Website,68.9,3,941726.19,313908.73,1140.4,286.47864012438447,3,Value-Oriented Buyers,0,0,1
C1207,Individual,F,USA,Texas,Home,5,Yes,Agency,52.8,4,1084392.98,271098.245,1010.095,271.7832969908455,4,Value-Oriented Buyers,0,1,0
C1208,Individual,M,USA,Colorado,Home,1,No,Website,48.7,3,1277019.82,425673.2733333334,1477.03,287.0008175123508,3,Premium Home Buyers,1,0,0
C1209,Individual,F,USA,California,Home,4,Yes,Website,48.6,4,1201633.01,300408.2525,1123.3175,280.065996537026,4,Value-Oriented Buyers,0,1,0
C1210,Individual,M,USA,California,Investment,1,No,Website,35.3,4,1146800.83,286700.2075,897.47,324.2114273058785,4,Value-Oriented Buyers,0,0,1
C1211,Individual,F,Canada,British Columbia,Home,5,Yes,Website,29.8,4,1447927.02,361981.755,1167.105,312.4073486208948,4,Premium Home Buyers,1,1,0
C1212,Individual,M,USA,California,Home,1,No,Agency,68.8,4,1052290.76,263072.69,904.01,290.03223699889367,4,Value-Oriented Buyers,0,0,0
C1213,Individual,F,Canada,Manitoba,Home,5,No,Website,33.2,3,829461.56,276487.1866666667,899.9899999999999,307.65103559137043,3,Value-Oriented Buyers,0,0,0
C1214,Individual,F,USA,Florida,Home,1,No,Agency,25.8,4,1725018.41,431254.6025,1446.1125,295.9589018647372,4,Premium Home Buyers,1,0,0
C1215,Individual,M,USA,California,Home,3,No,Website,32.0,3,1140423.38,380141.1266666667,1104.51,334.3162316066536,3,Premium Home Buyers,1,0,0
C1216,Individual,F,France,Normandy,Home,4,No,Website,28.8,3,1191384.37,397128.12333333335,1464.8466666666666,268.9488600879964,3,Premium Home Buyers,1,0,0
C1217,Individual,M,USA,California,Investment,4,Yes,Website,29.3,3,1007204.78,335734.9266666667,1186.4366666666667,284.3015209635757,3,Value-Oriented Buyers,0,1,1
C1218,Individual,F,USA,California,Home,1,Yes,Website,84.6,4,1308613.5699999998,327153.3925,1121.525,294.14095893216097,4,Value-Oriented Buyers,0,1,0
C1219,Individual,F,USA,Arizona,Home,1,Yes,Website,43.2,3,867409.27,289136.42333333334,1074.6233333333332,272.8212370768839,3,Value-Oriented Buyers,0,1,0
C1220,Individual,F,USA,Colorado,Investment,4,Yes,Website,59.0,4,1471199.75,367799.9375,1254.045,291.9967395985485,4,Premium Home Buyers,1,1,1
C1221,Individual,F,USA,Nevada,Investment,2,No,Agency,42.2,3,1354868.93,451622.9766666666,1565.3233333333335,289.2757491815252,3,Premium Home Buyers,1,0,1
C1222,Individual,M,USA,Utah,Home,4,No,Website,57.1,3,1319349.86,439783.2866666666,1362.3833333333334,309.677366079583,3,Premium Home Buyers,1,0,0
C1223,Individual,F,USA,Washington,Home,4,No,Website,73.9,3,1072582.78,357527.5933333333,1369.7300000000002,262.54150288793767,3,Premium Home Buyers,1,0,0
C1224,Individual,M,USA,New York,Investment,5,Yes,Client,84.2,3,827238.27,275746.09,964.2666666666664,295.6907716496717,3,Value-Oriented Buyers,0,1,1
C1225,Individual,M,USA,Oregon,Home,2,No,Website,35.8,3,1122587.7,374195.9,1168.3366666666668,310.7464336420492,3,Premium Home Buyers,1,0,0
C1226,Individual,M,USA,Utah,Home,4,No,Website,37.6,3,972596.13,324198.71,1082.8966666666668,305.26025301274785,3,Value-Oriented Buyers,0,0,0
C1227,Individual,M,USA,Colorado,Home,3,Yes,Agency,39.4,4,2151534.73,537883.6825,1676.3825,321.7925599318375,4,Premium Home Buyers,1,1,0
C1228,Individual,M,USA,California,Home,2,No,Website,72.1,3,1058718.77,352906.25666666665,1124.5,322.2225104865599,3,Value-Oriented Buyers,0,0,0
C1229,Individual,F,UK,Scotland,Home,1,Yes,Website,32.5,3,1185126.78,395042.26,1303.4733333333334,298.8370474176625,3,Premium Home Buyers,1,1,0
C1230,Individual,M,USA,California,Home,5,No,Client,41.5,3,759973.15,253324.38333333333,801.46,322.5530137479957,3,Value-Oriented Buyers,0,0,0
C1231,Individual,F,USA,California,Home,2,No,Agency,71.9,3,859705.1699999999,286568.39,922.6666666666666,305.7026506482377,3,Value-Oriented Buyers,0,0,0
C1232,Individual,F,Canada,British Columbia,Home,3,No,Website,36.9,4,1527373.03,381843.2575,1173.8125,326.2271674324686,4,Premium Home Buyers,1,0,0
C1233,Individual,M,USA,Utah,Home,4,No,Website,47.3,3,936287.8,312095.93333333335,1078.7866666666666,289.2080400743226,3,Value-Oriented Buyers,0,0,0
C1234,Individual,F,USA,Colorado,Investment,1,No,Website,69.6,4,1463190.28,365797.57,1278.045,290.0384746664327,4,Premium Home Buyers,1,0,1
C1235,Individual,M,USA,Arizona,Home,2,No,Website,69.2,4,1271344.11,317836.0275,1025.3225,307.73330345087203,4,Value-Oriented Buyers,0,0,0
C1236,Individual,M,USA,Arizona,Home,4,Yes,Website,54.0,4,1747766.02,436941.505,1415.4825,312.92944946642984,4,Premium Home Buyers,1,1,0
C1237,Individual,F,UK,Wales,Investment,4,Yes,Website,82.9,3,688233.74,229411.24666666667,775.5666666666666,288.7713371436331,3,Value-Oriented Buyers,0,1,1
C1238,Individual,M,USA,Nevada,Home,1,Yes,Agency,80.3,4,1648873.57,412218.3925,1343.6575,311.8664599780692,4,Premium Home Buyers,1,1,0
C1239,Individual,F,USA,Oregon,Home,3,No,Agency,73.1,4,1457041.08,364260.27,1114.2125,323.4770957834436,4,Premium Home Buyers,1,0,0
C1240,Individual,F,USA,Nevada,Investment,4,Yes,Website,41.7,3,1018594.44,339531.48000000004,1104.51,303.2518202383132,3,Value-Oriented Buyers,0,1,1
C1241,Individual,F,USA,California,Home,1,No,Agency,53.0,4,1157084.59,289271.1475,948.835,307.65926372693644,4,Value-Oriented Buyers,0,0,0
C1242,Individual,M,USA,California,Home,3,Yes,Website,64.9,3,1055842.78,351947.5933333333,1138.4233333333334,310.2434888894541,3,Value-Oriented Buyers,0,1,0
C1243,Individual,M,USA,Colorado,Home,1,No,Website,78.3,4,1419502.04,354875.51,1246.6175,283.8858539511572,4,Premium Home Buyers,1,0,0
C1244,Individual,M,USA,Utah,Investment,5,Yes,Website,33.8,3,1438309.93,479436.6433333333,1513.17,319.29948078252545,3,Premium Home Buyers,1,1,1
C1245,Individual,M,USA,California,Home,3,Yes,Agency,62.9,3,1422519.51,474173.17,1529.4633333333334,312.9667282878813,3,Premium Home Buyers,1,1,0
C1246,Individual,F,Canada,Alberta,Home,2,No,Agency,82.9,3,859984.47,286661.49,980.87,292.4466463907468,3,Value-Oriented Buyers,0,0,0
C1247,Individual,F,USA,Nevada,Investment,2,No,Website,68.9,4,1774416.3199999998,443604.08,1489.73,300.7467525478454,4,Premium Home Buyers,1,0,1
C1248,Individual,F,USA,Arizona,Home,3,No,Agency,50.3,3,786895.89,262298.63,899.62,292.3046935159251,3,Value-Oriented Buyers,0,0,0
C1249,Individual,F,USA,California,Investment,1,No,Website,55.1,4,1289938.64,322484.66000000003,1146.015,292.20520145045657,4,Value-Oriented Buyers,0,0,1
C1250,Individual,M,USA,Nevada,Home,5,No,Agency,76.3,3,1582661.61,527553.87,1674.54,318.0400190315169,3,Premium Home Buyers,1,0,0
C1251,Individual,M,USA,Texas,Investment,5,No,Website,51.6,4,1246714.37,311678.5925,967.0,325.50986668573245,4,Value-Oriented Buyers,0,0,1
C1252,Individual,F,USA,Arizona,Home,3,Yes,Website,64.5,3,1137673.55,379224.51666666666,1221.6766666666665,314.4196861801559,3,Premium Home Buyers,1,1,0
C1253,Individual,M,USA,California,Home,2,No,Agency,34.9,3,767162.2200000001,255720.74,814.3533333333334,305.13823588122506,3,Value-Oriented Buyers,0,0,0
C1254,Individual,M,USA,California,Home,5,Yes,Agency,70.4,4,1604050.88,401012.72,1279.9,312.472453631792,4,Premium Home Buyers,1,1,0
C1255,Individual,M,USA,California,Home,3,No,Agency,26.9,4,1105130.19,276282.5475,942.035,298.30365394937,4,Value-Oriented Buyers,0,0,0
C1256,Company,F,USA,California,Investment,4,No,Agency,54.5,3,1227293.02,409097.6733333333,1357.1933333333334,305.6422156779153,3,Premium Home Buyers,1,0,1
C1257,Individual,M,USA,California,Home,5,Yes,Agency,34.6,3,850550.13,283516.71,893.3766666666667,324.03085908912,3,Value-Oriented Buyers,0,1,0
C1258,Individual,F,USA,Nevada,Home,1,No,Website,57.1,4,1015636.19,253909.0475,821.355,308.3410129428896,4,Value-Oriented Buyers,0,0,0
C1259,Individual,M,USA,California,Investment,3,Yes,Agency,55.5,4,1256766.51,314191.6275,1004.1575,313.1328719668483,4,Value-Oriented Buyers,0,1,1
C1260,Individual,F,USA,California,Home,2,No,Agency,34.0,4,1633449.34,408362.335,1423.1725,292.1552017186309,4,Premium Home Buyers,1,0,0
C1261,Individual,M,USA,Utah,Home,3,No,Client,50.4,3,1491163.72,497054.5733333333,1504.28,329.50647394430507,3,Premium Home Buyers,1,0,0
C1262,Individual,F,USA,California,Investment,4,No,Agency,75.8,3,961425.37,320475.1233333333,1077.3233333333335,291.4970216024968,3,Value-Oriented Buyers,0,0,1
C1263,Individual,M,USA,California,Investment,3,No,Agency,74.7,4,1975384.2,493846.0500000001,1602.67,306.3805103003388,4,Premium Home Buyers,1,0,1
C1264,Individual,F,USA,California,Investment,1,No,Agency,27.2,3,1287173.46,429057.82,1452.263333333333,305.40494135681024,3,Premium Home Buyers,1,0,1
C1265,Individual,M,USA,Washington,Home,1,Yes,Agency,83.4,3,1070432.96,356810.98666666663,1325.71,269.3053599047053,3,Value-Oriented Buyers,0,1,0
C1266,Individual,M,UK,England,Home,2,No,Website,74.1,4,1204291.73,301072.9325,1101.9875,273.05266723833233,4,Value-Oriented Buyers,0,0,0
C1267,Individual,F,USA,Colorado,Home,3,Yes,Website,61.1,3,1399933.88,466644.6266666667,1529.4633333333334,303.8631917164992,3,Premium Home Buyers,1,1,0
C1268,Individual,F,UK,Northern Ireland,Investment,1,Yes,Website,31.6,3,968928.25,322976.0833333333,1003.3133333333334,324.3330013936697,3,Value-Oriented Buyers,0,1,1
C1269,Individual,M,USA,California,Home,5,No,Website,61.9,3,1046535.0,348845.0,1169.0466666666669,300.8931992785535,3,Value-Oriented Buyers,0,0,0
C1270,Individual,F,USA,Texas,Home,4,No,Agency,47.8,3,1310435.53,436811.8433333333,1465.92,297.1370165750943,3,Premium Home Buyers,1,0,0
C1271,Individual,M,USA,California,Home,2,Yes,Agency,33.8,4,1296911.85,324227.9625,1040.5175,301.85823978883417,4,Value-Oriented Buyers,0,1,0
C1272,Individual,M,France,Occitanie,Home,1,Yes,Website,85.2,3,778830.7999999999,259610.26666666663,899.62,289.1932404531524,3,Value-Oriented Buyers,0,1,0
C1273,Individual,M,Canada,Alberta,Home,5,No,Website,58.2,3,1462080.32,487360.1066666667,1592.1233333333332,303.63608223036954,3,Premium Home Buyers,1,0,0
C1274,Individual,F,USA,California,Investment,1,Yes,Website,46.9,3,1038831.85,346277.2833333334,1193.7733333333333,299.1460353623706,3,Value-Oriented Buyers,0,1,1
C1275,Individual,F,USA,Georgia,Investment,1,No,Website,57.5,4,1737593.0,434398.25,1312.8225,329.1616939102863,4,Premium Home Buyers,1,0,1
C1276,Individual,M,Australia,Victoria,Home,1,Yes,Agency,85.9,3,1635917.97,545305.99,1754.9366666666667,310.85377441242235,3,Premium Home Buyers,1,1,0
C1277,Individual,F,USA,California,Investment,2,No,Agency,45.6,3,1270250.68,423416.8933333333,1267.4066666666668,341.3806389579295,3,Premium Home Buyers,1,0,1
C1278,Individual,M,USA,Utah,Home,4,No,Website,29.0,3,685587.81,228529.27,791.0400000000001,288.9679049333712,3,Value-Oriented Buyers,0,0,0
C1279,Individual,M,USA,California,Home,4,Yes,Website,82.7,3,1278123.59,426041.1966666667,1366.5633333333335,313.1094319023571,3,Premium Home Buyers,1,1,0
C1280,Individual,M,USA,Texas,Home,2,Yes,Website,72.9,3,1295836.68,431945.56,1445.2933333333333,305.86676104336146,3,Premium Home Buyers,1,1,0
C1281,Individual,F,Canada,Manitoba,Investment,2,Yes,Website,27.7,3,889312.14,296437.38,899.9899999999999,318.30616978041,3,Value-Oriented Buyers,0,1,1
C1282,Individual,F,USA,Colorado,Investment,3,Yes,Agency,30.2,4,1302998.6,325749.65,1155.47,289.6247087677826,4,Value-Oriented Buyers,0,1,1
C1283,Individual,F,USA,New York,Home,3,No,Agency,81.0,4,1479050.94,369762.735,1185.59,301.009826635721,4,Premium Home Buyers,1,0,0
C1284,Individual,M,USA,California,Home,2,No,Website,70.8,4,1443865.51,360966.3775,1111.6475,317.99538178504724,4,Premium Home Buyers,1,0,0
C1285,Individual,M,USA,Utah,Home,4,Yes,Website,72.5,3,1609592.58,536530.86,1680.5266666666666,317.97700810134893,3,Premium Home Buyers,1,1,0
C1286,Individual,M,USA,California,Home,5,No,Agency,62.8,3,1203306.91,401102.3033333333,1192.5933333333332,332.2095544408267,3,Premium Home Buyers,1,0,0
C1287,Individual,F,USA,California,Investment,4,No,Website,28.1,3,843581.37,281193.79,901.6266666666668,308.4147183841683,3,Value-Oriented Buyers,0,0,1
C1288,Individual,M,Belgium,Wallonia,Home,3,No,Agency,85.6,3,971136.69,323712.23000000004,1155.4633333333334,277.8947408503251,3,Value-Oriented Buyers,0,0,0
C1289,Individual,M,Mexico,Jalisco,Investment,1,Yes,Agency,53.0,4,1076161.86,269040.465,854.58,305.854787325517,4,Value-Oriented Buyers,0,1,1
C1290,Individual,F,USA,Washington,Home,3,Yes,Website,52.8,4,1332432.91,333108.22750000004,1195.1875,270.47420585362784,4,Value-Oriented Buyers,0,1,0
C1291,Individual,M,USA,California,Investment,5,Yes,Website,42.9,3,1123403.46,374467.82,1240.6066666666666,299.60436198853193,3,Premium Home Buyers,1,1,1
C1292,Individual,M,USA,Texas,Investment,5,Yes,Website,49.2,4,1099365.94,274841.485,1000.415,274.3331774618041,4,Value-Oriented Buyers,0,1,1
C1293,Individual,F,USA,California,Home,1,No,Agency,54.6,4,1853570.08,463392.52,1552.15,298.7271183873049,4,Premium Home Buyers,1,0,0
C1294,Individual,M,Canada,Ontario,Investment,3,Yes,Agency,62.9,3,1220533.28,406844.4266666667,1371.6133333333337,297.3926954853702,3,Premium Home Buyers,1,1,1
C1295,Individual,F,USA,California,Investment,1,Yes,Website,34.3,4,1478836.57,369709.1425,1202.265,304.8354152752629,4,Premium Home Buyers,1,1,1
C1296,Individual,M,USA,Virginia,Home,1,No,Website,63.5,3,1025127.71,341709.23666666663,1089.46,311.53304235834355,3,Value-Oriented Buyers,0,0,0
C1297,Company,M,Germany,Berlin,Home,5,No,Website,43.2,3,1169866.19,389955.39666666667,1267.4066666666668,309.0064273458236,3,Premium Home Buyers,1,0,0
C1298,Individual,F,USA,California,Home,2,No,Agency,58.3,4,1571360.11,392840.0275,1276.8225,307.0306964319474,4,Premium Home Buyers,1,0,0
C1299,Individual,F,USA,California,Investment,3,No,Website,82.3,3,1296600.42,432200.14,1440.1933333333334,300.4144260558383,3,Premium Home Buyers,1,0,1
C1300,Individual,F,USA,California,Home,2,No,Website,65.2,3,1428770.88,476256.96,1451.5366666666669,327.8824297941291,3,Premium Home Buyers,1,0,0
C1301,Individual,M,USA,Virginia,Home,2,No,Agency,70.7,3,742139.88,247379.96,851.8699999999999,293.7312978586513,3,Value-Oriented Buyers,0,0,0
C1302,Individual,M,USA,Arizona,Investment,5,No,Website,30.3,4,1709532.6,427383.15,1486.3275,284.1023184671226,4,Premium Home Buyers,1,0,1
C1303,Individual,M,USA,Arizona,Home,3,Yes,Website,64.0,3,979418.98,326472.99333333335,1106.3533333333332,299.57634677232915,3,Value-Oriented Buyers,0,1,0
C1304,Individual,F,USA,California,Investment,1,No,Website,41.0,3,965747.81,321915.9366666667,1049.38,306.67764956984564,3,Value-Oriented Buyers,0,0,1
C1305,Individual,F,USA,Georgia,Home,4,No,Website,47.9,4,1034190.9,258547.725,853.07,299.27468051423875,4,Value-Oriented Buyers,0,0,0
C1306,Individual,F,USA,Washington,Home,5,No,Website,78.4,3,967094.76,322364.92,1090.7733333333333,290.93227144910253,3,Value-Oriented Buyers,0,0,0
C1307,Individual,F,USA,Colorado,Home,5,No,Agency,33.5,3,920439.02,306813.00666666665,1012.96,304.6236470594258,3,Value-Oriented Buyers,0,0,0
C1308,Individual,M,USA,California,Investment,5,No,Agency,26.4,4,1363559.13,340889.7825,1042.1975,319.931721150569,4,Value-Oriented Buyers,0,0,1
C1309,Individual,M,USA,California,Home,5,No,Website,27.2,3,1460171.41,486723.8033333334,1674.54,290.92731892630866,3,Premium Home Buyers,1,0,0
C1310,Individual,F,USA,New York,Home,5,No,Agency,71.4,4,1244334.14,311083.53500000003,1077.195,291.1520688348928,4,Value-Oriented Buyers,0,0,0
C1311,Individual,M,UK,England,Home,4,Yes,Client,86.0,3,1352275.64,450758.5466666667,1330.2166666666667,326.23548483949776,3,Premium Home Buyers,1,1,0
C1312,Individual,M,USA,New York,Home,5,No,Website,84.4,3,786877.06,262292.35333333333,801.46,329.9484675778557,3,Value-Oriented Buyers,0,0,0
C1313,Individual,F,Australia,Western Australia,Investment,3,No,Website,54.4,3,997579.61,332526.5366666667,1138.4233333333334,289.73778648242074,3,Value-Oriented Buyers,0,0,1
C1314,Individual,F,USA,Arizona,Home,3,No,Website,61.9,3,803329.23,267776.41,1037.11,261.0676098183861,3,Value-Oriented Buyers,0,0,0
C1315,Individual,M,USA,Colorado,Home,3,No,Agency,77.6,3,1066308.48,355436.16,1136.21,307.1590436536374,3,Value-Oriented Buyers,0,0,0
C1316,Individual,F,USA,Colorado,Home,2,Yes,Website,32.9,4,1238162.97,309540.7425,1052.8325,300.45395318273955,4,Value-Oriented Buyers,0,1,0
C1317,Company,M,USA,Utah,Home,2,Yes,Website,52.7,3,1315200.12,438400.04,1460.493333333333,296.2434578609861,3,Premium Home Buyers,1,1,0
C1318,Individual,M,USA,Texas,Home,1,No,Website,83.6,4,1423923.98,355980.995,1169.615,300.3757528149411,4,Premium Home Buyers,1,0,0
C1319,Individual,F,USA,Florida,Home,3,Yes,Client,72.0,4,1424704.13,356176.0325,1227.645,290.8809401794673,4,Premium Home Buyers,1,1,0
C1320,Individual,M,USA,California,Investment,1,No,Website,57.4,3,1077693.04,359231.01333333337,1129.1766666666665,323.8048741477655,3,Value-Oriented Buyers,0,0,1
C1321,Individual,M,USA,Colorado,Investment,5,No,Client,35.8,3,787847.37,262615.79,853.8133333333334,304.5698624703928,3,Value-Oriented Buyers,0,0,1
C1322,Individual,F,USA,California,Home,5,No,Agency,31.6,3,1094026.34,364675.4466666666,1255.12,292.15441842982426,3,Premium Home Buyers,1,0,0
C1323,Individual,M,USA,Utah,Home,3,No,Website,63.0,4,1180654.6,295163.65,975.4225,298.6410425683013,4,Value-Oriented Buyers,0,0,0
C1324,Individual,M,USA,Arizona,Investment,2,Yes,Agency,34.3,3,1323306.51,441102.17,1471.62,300.30225741864166,3,Premium Home Buyers,1,1,1
C1325,Individual,M,Canada,Alberta,Home,5,Yes,Agency,51.9,4,1380292.56,345073.14,1098.1675,320.3033579820976,4,Premium Home Buyers,1,1,0
C1326,Individual,M,USA,Colorado,Investment,4,No,Website,82.2,4,1489578.01,372394.5025,1239.145,300.06743547413544,4,Premium Home Buyers,1,0,1
